ID,Institución,Trámite,URL,URL Catálogo
3571,"Ministerio de Comunicaciones, Infraestructura y Vivienda -MICIVI-",Solvencia de sanciones con firma electrónica avanzada,http://www.covial.gob.gt/constancia-de-sanciones/,https://tramites.gob.gt/servicio/3571/
3572,"Ministerio de Comunicaciones, Infraestructura y Vivienda -MICIVI-",Constancia laboral  y/o de prestación de servicios técnicos y profesionales,http://www.covial.gob.gt/constancia-laboral/,https://tramites.gob.gt/servicio/3572/
3573,Ministerio de Ambiente y Recursos Naturales  -MARN-,Estudio de Evaluación de Impacto Ambiental Categoría A,https://www.marn.gob.gt/viceministro-de-ambiente/digarn/ventanilla-ambiental-2/,https://tramites.gob.gt/servicio/3573/
3574,Ministerio de Ambiente y Recursos Naturales  -MARN-,Diagnóstico Ambiental Categoría A,https://www.marn.gob.gt/viceministro-de-ambiente/digarn/ventanilla-ambiental-2/,https://tramites.gob.gt/servicio/3574/
3575,Ministerio de Ambiente y Recursos Naturales  -MARN-,Licencia Ambiental Categoría A,https://www.marn.gob.gt/viceministro-de-ambiente/digarn/licencias-ambientales-formularios/solicitud-de-licencia-ambiental/,https://tramites.gob.gt/servicio/3575/
3576,Ministerio de Ambiente y Recursos Naturales  -MARN-,Renovación de Licencia Ambiental Categoría A,https://www.marn.gob.gt/viceministro-de-ambiente/digarn/licencias-ambientales-formularios/solicitud-de-licencia-ambiental/,https://tramites.gob.gt/servicio/3576/
3577,Ministerio de Ambiente y Recursos Naturales  -MARN-,Reposición de Licencia Ambiental Categoría A,https://www.marn.gob.gt/viceministro-de-ambiente/digarn/licencias-ambientales-formularios/solicitud-de-licencia-ambiental/,https://tramites.gob.gt/servicio/3577/
3578,Ministerio de Ambiente y Recursos Naturales  -MARN-,Licencia de Empresa Consultora Ambiental Categoría A,https://www.marn.gob.gt/viceministro-de-ambiente/digarn/formularios-ambientales/,https://tramites.gob.gt/servicio/3578/
3579,Ministerio de Ambiente y Recursos Naturales  -MARN-,Renovación de Licencia de Empresa Consultora Ambiental Categoría A,https://www.marn.gob.gt/viceministro-de-ambiente/digarn/formularios-ambientales/,https://tramites.gob.gt/servicio/3579/
3580,Ministerio de Ambiente y Recursos Naturales  -MARN-,Reposición de Licencia de Empresa Consultora Ambiental Categoría A,https://www.marn.gob.gt/viceministro-de-ambiente/digarn/formularios-ambientales/,https://tramites.gob.gt/servicio/3580/
3581,Ministerio de Ambiente y Recursos Naturales  -MARN-,Licencia de Auditor Ambiental Categoría A ,https://www.marn.gob.gt/viceministro-de-ambiente/digarn/formularios-auditores/,https://tramites.gob.gt/servicio/3581/
3582,Ministerio de Ambiente y Recursos Naturales  -MARN-,Renovación Licencia de Auditor Ambiental Categoría A ,https://www.marn.gob.gt/viceministro-de-ambiente/digarn/formularios-auditores/,https://tramites.gob.gt/servicio/3582/
3583,Ministerio de Ambiente y Recursos Naturales  -MARN-,Reposición Licencia de Auditor Ambiental Categoría A ,https://www.marn.gob.gt/viceministro-de-ambiente/digarn/formularios-auditores/,https://tramites.gob.gt/servicio/3583/
3584,Ministerio de Ambiente y Recursos Naturales  -MARN-,Estudio de Evaluación de Impacto Ambiental Categoría B1,https://www.marn.gob.gt/viceministro-de-ambiente/digarn/ventanilla-ambiental-2/,https://tramites.gob.gt/servicio/3584/
3585,Ministerio de Ambiente y Recursos Naturales  -MARN-,Diagnóstico Ambiental Categoría B1,https://www.marn.gob.gt/viceministro-de-ambiente/digarn/ventanilla-ambiental-2/,https://tramites.gob.gt/servicio/3585/
3586,Ministerio de Ambiente y Recursos Naturales  -MARN-,Licencia Ambiental Categoría B1,https://www.marn.gob.gt/viceministro-de-ambiente/digarn/licencias-ambientales-formularios/solicitud-de-licencia-ambiental/,https://tramites.gob.gt/servicio/3586/
3587,Ministerio de Ambiente y Recursos Naturales  -MARN-,Renovación de Licencia Ambiental Categoría B1,https://www.marn.gob.gt/viceministro-de-ambiente/digarn/licencias-ambientales-formularios/solicitud-de-licencia-ambiental/,https://tramites.gob.gt/servicio/3587/
3588,Ministerio de Ambiente y Recursos Naturales  -MARN-,Reposición de Licencia Ambiental Categoría B1,https://www.marn.gob.gt/viceministro-de-ambiente/digarn/licencias-ambientales-formularios/solicitud-de-licencia-ambiental/,https://tramites.gob.gt/servicio/3588/
3589,Ministerio de Ambiente y Recursos Naturales  -MARN-,Evaluación Ambiental Inicial Categoría B2,https://www.marn.gob.gt/viceministro-de-ambiente/digarn/ventanilla-ambiental-2/,https://tramites.gob.gt/servicio/3589/
3590,Ministerio de Ambiente y Recursos Naturales  -MARN-,Diagnóstico Ambiental de Bajo Impacto Categoría B2,https://www.marn.gob.gt/viceministro-de-ambiente/digarn/ventanilla-ambiental-2/,https://tramites.gob.gt/servicio/3590/
3591,Ministerio de Ambiente y Recursos Naturales  -MARN-,Licencia Ambiental Categoría B2,https://www.marn.gob.gt/viceministro-de-ambiente/digarn/licencias-ambientales-formularios/solicitud-de-licencia-ambiental/,https://tramites.gob.gt/servicio/3591/
3592,Ministerio de Ambiente y Recursos Naturales  -MARN-,Renovación de Licencia Ambiental Categoría B2,https://www.marn.gob.gt/viceministro-de-ambiente/digarn/licencias-ambientales-formularios/solicitud-de-licencia-ambiental/,https://tramites.gob.gt/servicio/3592/
3593,Ministerio de Ambiente y Recursos Naturales  -MARN-,Reposición de Licencia Ambiental Categoría B2,https://www.marn.gob.gt/viceministro-de-ambiente/digarn/licencias-ambientales-formularios/solicitud-de-licencia-ambiental/,https://tramites.gob.gt/servicio/3593/
3594,Ministerio de Ambiente y Recursos Naturales  -MARN-,Licencia de Consultor Ambiental Individual Categoría B,https://www.marn.gob.gt/viceministro-de-ambiente/digarn/formularios-consultores/,https://tramites.gob.gt/servicio/3594/
3595,Ministerio de Ambiente y Recursos Naturales  -MARN-,Renovación de Licencia de Consultor Ambiental Individual Categoría B,https://www.marn.gob.gt/viceministro-de-ambiente/digarn/formularios-consultores/,https://tramites.gob.gt/servicio/3595/
3596,Ministerio de Ambiente y Recursos Naturales  -MARN-,Reposición de Licencia de Consultor Ambiental Individual Categoría B,https://www.marn.gob.gt/viceministro-de-ambiente/digarn/formularios-consultores/,https://tramites.gob.gt/servicio/3596/
3597,Ministerio de Ambiente y Recursos Naturales  -MARN-,Licencia de Auditor Ambiental Categoría B,https://www.marn.gob.gt/viceministro-de-ambiente/digarn/formularios-auditores/,https://tramites.gob.gt/servicio/3597/
3598,Ministerio de Ambiente y Recursos Naturales  -MARN-,Renovación Licencia de Auditor Ambiental Categoría B,https://www.marn.gob.gt/viceministro-de-ambiente/digarn/formularios-auditores/,https://tramites.gob.gt/servicio/3598/
3599,Ministerio de Ambiente y Recursos Naturales  -MARN-,Reposición Licencia de Auditor Ambiental Categoría B,https://www.marn.gob.gt/viceministro-de-ambiente/digarn/formularios-auditores/,https://tramites.gob.gt/servicio/3599/
3600,Ministerio de Ambiente y Recursos Naturales  -MARN-,Evaluación Ambiental Inicial Categoría C,https://www.marn.gob.gt/viceministro-de-ambiente/digarn/ventanilla-ambiental-2/,https://tramites.gob.gt/servicio/3600/
3601,Ministerio de Ambiente y Recursos Naturales  -MARN-,Diagnóstico Ambiental de Bajo Impacto Categoría C,https://www.marn.gob.gt/viceministro-de-ambiente/digarn/ventanilla-ambiental-2/,https://tramites.gob.gt/servicio/3601/
3602,Ministerio de Ambiente y Recursos Naturales  -MARN-,Evaluación Ambiental Inicial Categoría C con Plan de Gestión Ambiental,https://www.marn.gob.gt/viceministro-de-ambiente/digarn/ventanilla-ambiental-2/,https://tramites.gob.gt/servicio/3602/
3603,Ministerio de Ambiente y Recursos Naturales  -MARN-,Diagnóstico Ambiental de Bajo Impacto Categoría C con Plan de Gestión Ambiental,https://www.marn.gob.gt/viceministro-de-ambiente/digarn/ventanilla-ambiental-2/,https://tramites.gob.gt/servicio/3603/
3604,Ministerio de Ambiente y Recursos Naturales  -MARN-,Licencia Ambiental Categoría C,https://www.marn.gob.gt/viceministro-de-ambiente/digarn/licencias-ambientales-formularios/solicitud-de-licencia-ambiental/,https://tramites.gob.gt/servicio/3604/
3605,Ministerio de Ambiente y Recursos Naturales  -MARN-,Renovación de Licencia Ambiental Categoría C,https://www.marn.gob.gt/viceministro-de-ambiente/digarn/licencias-ambientales-formularios/solicitud-de-licencia-ambiental/,https://tramites.gob.gt/servicio/3605/
3606,Ministerio de Ambiente y Recursos Naturales  -MARN-,Reposición de Licencia Ambiental Categoría C,https://www.marn.gob.gt/viceministro-de-ambiente/digarn/licencias-ambientales-formularios/solicitud-de-licencia-ambiental/,https://tramites.gob.gt/servicio/3606/
3607,Ministerio de Ambiente y Recursos Naturales  -MARN-,Licencia de Consultor Ambiental Individual Categoría C,https://www.marn.gob.gt/viceministro-de-ambiente/digarn/formularios-consultores/,https://tramites.gob.gt/servicio/3607/
3608,Ministerio de Ambiente y Recursos Naturales  -MARN-,Renovación de Licencia de Consultor Ambiental Individual Categoría C,https://www.marn.gob.gt/viceministro-de-ambiente/digarn/formularios-consultores/,https://tramites.gob.gt/servicio/3608/
3609,Ministerio de Ambiente y Recursos Naturales  -MARN-,Reposición de Licencia de Consultor Ambiental Individual Categoría C,https://www.marn.gob.gt/viceministro-de-ambiente/digarn/formularios-consultores/,https://tramites.gob.gt/servicio/3609/
3610,Ministerio de Ambiente y Recursos Naturales  -MARN-,Actividades de Registro Predictivas,https://www.marn.gob.gt/viceministro-de-ambiente/digarn/ventanilla-ambiental-2/,https://tramites.gob.gt/servicio/3610/
3611,Ministerio de Ambiente y Recursos Naturales  -MARN-,Actividades de Registro Correctivas,https://www.marn.gob.gt/viceministro-de-ambiente/digarn/ventanilla-ambiental-2/,https://tramites.gob.gt/servicio/3611/
3612,Ministerio de Ambiente y Recursos Naturales  -MARN-,Licencia Ambiental Actividades de Registro Predictivas,https://www.marn.gob.gt/viceministro-de-ambiente/digarn/licencias-ambientales-formularios/solicitud-de-licencia-ambiental/,https://tramites.gob.gt/servicio/3612/
3613,Ministerio de Ambiente y Recursos Naturales  -MARN-,Licencia Ambiental de Actividades de Registro Correctivas,https://www.marn.gob.gt/viceministro-de-ambiente/digarn/licencias-ambientales-formularios/solicitud-de-licencia-ambiental/,https://tramites.gob.gt/servicio/3613/
3614,Ministerio de Ambiente y Recursos Naturales  -MARN-,Renovación de Licencia Ambiental Actividades de Registro Predictivas,https://www.marn.gob.gt/viceministro-de-ambiente/digarn/licencias-ambientales-formularios/solicitud-de-licencia-ambiental/,https://tramites.gob.gt/servicio/3614/
3615,Ministerio de Ambiente y Recursos Naturales  -MARN-,Renovación de Licencia Ambiental Actividades de Registro Correctivas,https://www.marn.gob.gt/viceministro-de-ambiente/digarn/licencias-ambientales-formularios/solicitud-de-licencia-ambiental/,https://tramites.gob.gt/servicio/3615/
3616,Ministerio de Ambiente y Recursos Naturales  -MARN-,Actualización de Instrumentos Ambientales,https://www.marn.gob.gt/viceministro-de-ambiente/digarn/ventanilla-ambiental-2/,https://tramites.gob.gt/servicio/3616/
3617,Ministerio de Ambiente y Recursos Naturales  -MARN-,Unificación de Instrumentos Ambientales,https://www.marn.gob.gt/viceministro-de-ambiente/digarn/ventanilla-ambiental-2/,https://tramites.gob.gt/servicio/3617/
3618,Ministerio de Ambiente y Recursos Naturales  -MARN-,Cambios o Modificaciones al Diseño,https://www.marn.gob.gt/viceministro-de-ambiente/digarn/ventanilla-ambiental-2/,https://tramites.gob.gt/servicio/3618/
3619,Ministerio de Ambiente y Recursos Naturales  -MARN-,Cambio del Representante Legal del Proponente,https://www.marn.gob.gt/viceministro-de-ambiente/digarn/ventanilla-ambiental-2/,https://tramites.gob.gt/servicio/3619/
3620,Ministerio de Ambiente y Recursos Naturales  -MARN-,Eliminación de Compromisos Ambientales,https://www.marn.gob.gt/,https://tramites.gob.gt/servicio/3620/
3621,Ministerio de Ambiente y Recursos Naturales  -MARN-,Cambio de la denominación de la entidad proponente,https://www.marn.gob.gt/viceministro-de-ambiente/digarn/ventanilla-ambiental-2/,https://tramites.gob.gt/servicio/3621/
3622,Ministerio de Ambiente y Recursos Naturales  -MARN-,Prórroga para cumplimiento de compromisos ambientales,https://www.marn.gob.gt/,https://tramites.gob.gt/servicio/3622/
3623,Ministerio de Ambiente y Recursos Naturales  -MARN-,Cambio de nombre del proyecto,https://www.marn.gob.gt/viceministro-de-ambiente/digarn/ventanilla-ambiental-2/,https://tramites.gob.gt/servicio/3623/
3624,Ministerio de Ambiente y Recursos Naturales  -MARN-,Cambio de proponente,https://www.marn.gob.gt/viceministro-de-ambiente/digarn/ventanilla-ambiental-2/,https://tramites.gob.gt/servicio/3624/
3625,Ministerio de Ambiente y Recursos Naturales  -MARN-,"Adición de Representante Legal para actuar conjunta, separada o indistintamente",https://www.marn.gob.gt/viceministro-de-ambiente/digarn/ventanilla-ambiental-2/,https://tramites.gob.gt/servicio/3625/
3626,Ministerio de Ambiente y Recursos Naturales  -MARN-,Plan de Cierre o Abandono,https://www.marn.gob.gt/,https://tramites.gob.gt/servicio/3626/
3627,Ministerio de Ambiente y Recursos Naturales  -MARN-,Cambio de la dirección del proyecto por actualización en el catastro municipal,https://www.marn.gob.gt/,https://tramites.gob.gt/servicio/3627/
3628,Ministerio de Ambiente y Recursos Naturales  -MARN-,Categorización,https://www.marn.gob.gt/,https://tramites.gob.gt/servicio/3628/
3629,Ministerio de Ambiente y Recursos Naturales  -MARN-,Adición de Proponente,https://www.marn.gob.gt/viceministro-de-ambiente/digarn/ventanilla-ambiental-2/,https://tramites.gob.gt/servicio/3629/
3630,Ministerio de Ambiente y Recursos Naturales  -MARN-,Modificación a la descripción del proyecto establecida en la resolución final,https://www.marn.gob.gt/,https://tramites.gob.gt/servicio/3630/
3631,Ministerio de Ambiente y Recursos Naturales  -MARN-,Eliminación de seguro de caución,https://www.marn.gob.gt/,https://tramites.gob.gt/servicio/3631/
3632,Ministerio de Ambiente y Recursos Naturales  -MARN-,Recategorización,https://www.marn.gob.gt/,https://tramites.gob.gt/servicio/3632/
3633,Ministerio de Ambiente y Recursos Naturales  -MARN-,Cambio de lugar señalado para recibir notificaciones,https://www.marn.gob.gt/,https://tramites.gob.gt/servicio/3633/
3634,Ministerio de Ambiente y Recursos Naturales  -MARN-,Evaluación Ambiental Estratégica,https://www.marn.gob.gt/,https://tramites.gob.gt/servicio/3634/
3635,Ministerio de Ambiente y Recursos Naturales  -MARN-,"Solicitud de Procedimiento Especial para el registro en el listado de proyectos, obras, industrias o actividades ejecutadas durante un Estado de Excepción",https://www.marn.gob.gt/,https://tramites.gob.gt/servicio/3635/
3636,Ministerio de Ambiente y Recursos Naturales  -MARN-,Licencia de Disposición Final Controlada,https://www.marn.gob.gt/viceministro-de-ambiente/digarn/licencias-ambientales-formularios/2-3-lic-amb-equi-refrig-y-aire-acondicionado/,https://tramites.gob.gt/servicio/3636/
3637,Ministerio de Ambiente y Recursos Naturales  -MARN-,Reposición de Licencia de Disposición Final Controlada,https://www.marn.gob.gt/viceministro-de-ambiente/digarn/licencias-ambientales-formularios/2-3-lic-amb-equi-refrig-y-aire-acondicionado/,https://tramites.gob.gt/servicio/3637/
3638,Ministerio de Ambiente y Recursos Naturales  -MARN-,Licencia Ambiental de Exportación de Equipos de Refrigeración y Aire Acondicionado,https://www.marn.gob.gt/viceministro-de-ambiente/digarn/licencias-ambientales-formularios/2-2-lic-amb-de-imp-o-exp-de-produc-sust-y-mat-prima/,https://tramites.gob.gt/servicio/3638/
3639,Ministerio de Ambiente y Recursos Naturales  -MARN-, Reposición de Licencia Ambiental de Exportación de Equipos de Refrigeración y Aire Acondicionado,https://www.marn.gob.gt/viceministro-de-ambiente/digarn/licencias-ambientales-formularios/2-2-lic-amb-de-imp-o-exp-de-produc-sust-y-mat-prima/,https://tramites.gob.gt/servicio/3639/
3640,Ministerio de Ambiente y Recursos Naturales  -MARN-,Licencia Ambiental de Exportación de Refrigerantes,https://www.marn.gob.gt/viceministro-de-ambiente/digarn/licencias-ambientales-formularios/2-2-lic-amb-de-imp-o-exp-de-produc-sust-y-mat-prima/,https://tramites.gob.gt/servicio/3640/
3641,Ministerio de Ambiente y Recursos Naturales  -MARN-,Reposición de Licencia Ambiental de Exportación de Refrigerantes,https://www.marn.gob.gt/viceministro-de-ambiente/digarn/licencias-ambientales-formularios/2-2-lic-amb-de-imp-o-exp-de-produc-sust-y-mat-prima/,https://tramites.gob.gt/servicio/3641/
